0,0,0,0,-7.69683,0,0,-6.336542,0,2.035388,0,-2.315014,2.140191,0,0,0,0,0,0,0,2
0.073481,0,0,0,0,0,0,0,0,0,0,0,0,-0.731605,-3.756604,-5.459992,-3.973353,4.236644,6.318398,6.977285,0
0,0,5.319515,1.321009,0,0,0,0,7.395281,0,0,0,0,0,0,0,0,0,0,0,4
6.076709,0,0,9.929341,-0.675483,-2.49779,0,0,10.027387,0,0,-2.26417,0,0,0,0,-5.191167,0,0,0,4
8.332616,0,-1.172909,0,-4.95511,0,0,0,7.73416,0,0,0,0,0,0,-7.242003,0,0,0,7.777839,4
2.441558,9.113429,0,0,-7.754008,0,0,9.828053,0,0,0,0,0,0,8.32496,0,0,0,0,0,4
0,0,0,9.747393,0,3.434477,0,0,0,0,0,0,0,0,0,0,-5.586113,7.871335,9.552632,0,4
7.905577,0,-2.891354,0,-6.066782,0,0,0,0,0,10.555702,0,0,0,0,0,0,0,0,0,3
0,0,4.893797,4.504,0,0,0,5.994064,0,0,-9.934109,0,6.679205,0,2.935793,0,0,0,-7.58954,0,1
0,-0.965109,0,0,0,0,0,0,0,0,-10.589949,0,-1.646381,0,0,0,0,0,0,0,2
-8.019077,0,0,0,0,-17.090259,0,-5.589851,0,-11.37324,-8.460777,0,-4.701841,0,0,0,0,0,0,0,2
0,0.519982,0,-2.759693,0,0,0,0,0,0,0,0,0,0,0,0,5.673409,0,-3.105155,0,3
0,0,0,-6.785674,0,1.468293,-8.480723,0,0,0,-8.410495,10.869781,0,0,0,0,0,0,0,0,0
0,0,0,0,-3.920128,-1.994384,9.504941,-2.865882,0,7.137252,0,0,-8.023647,0,0,0,5.642956,2.540963,-1.346056,0,3
0,0,-3.21855,-1.767757,0,-7.579375,0,1.589488,-8.901498,0,0,0,0,0,0,0,6.24532,3.429496,0,0.633478,3
5.212046,0,0,-3.269821,-5.346284,0,8.524223,0,-9.197795,0,0,5.556031,-10.888322,0,0,0,7.291044,4.632756,0,0,3
5.952411,0,0,0,-1.589147,0,3.802699,6.55545,0,0,-10.69567,0,0,0,0,4.206651,0,0,0,0,1
10.441884,0,0,0,0,3.811033,4.861691,0,2.327228,-1.190017,-7.628828,0,0,0,0,0,0,-4.724749,0,0,1
0,0,0,0,0,3.82809,0,0,0,0,0,10.80799,0,0,-3.224823,0,-3.30858,1.835874,0,0,0
0,-3.779175,0,0,0,0,0,0,0,-3.788082,-5.171756,-1.687005,3.347726,0,0,4.439928,0,0,5.882178,0,2
0,0.100281,0,0,0,0,0,0,0,0,0,0,0,0,0,6.851565,0,5.530919,0,0,3
0,0,0,0,-2.413579,0,0,0,0,0.982274,0,0,0,0,0,0,0,0,0,0,4
0,0,0.018692,0,0,-1.885752,0,0,0,0,-8.433166,0,4.698505,0,0,0,0,0,0,6.932248,1
0,-4.24944,0,0,0,0,0,0,0,0,0,0,0,0,5.583296,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1.659492,-4.18115,0,0,0,0,7.786987,0
0,0,0,-5.507428,0,0,0,0,0,0,-4.879295,0,-1.598214,0,0,0,-4.082621,0,0,8.067455,0
8.267555,0,0,0,-1.099112,0,0,0,0,-2.909972,10.009795,-7.178444,0,-5.817996,10.98279,0,0,2.577436,3.746868,0,4
0,-2.960567,0,0,-7.827937,0,0,0,4.973362,0,0,0,1.033307,0,0,0,0,0,0,6.146587,2
0,0,4.005989,0,0,-0.317981,0,0,0,-1.775767,0,0,0,-7.589657,5.676726,0,0,0,0,0,4
0,0,0,0,0,0,5.567541,0,0,-2.346933,0,5.127927,4.421495,0,0,0,0,0,0,0,1
0,0,0,9.191999,0,0,0,0,4.0677,-0.222659,0,0,0,0,4.231645,0,6.963695,-3.215432,0,3.671712,2
0,0,7.099984,0,0,0,-0.563883,0,3.035178,0,-6.079633,-4.983578,0,0,0,5.230455,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333262,0,3
0,-2.531837,0.706985,0,0,-0.727797,0,0,5.18483,0,0,0,4.682367,0,0,0,0,0,0,0,1
6.42132,1.726548,3.157328,0,0,-1.961131,0,0,0,0,-10.456,0,0,0,0,0,7.393695,0,0,0,1
0,1.66706,-6.313421,0,0,0,0,0,0,0,0,0,0,0,0,0,6.064624,0,0,0,3
4.120276,-6.785019,0,0,0,0,0,0,7.96887,10.583894,0,0,-3.136708,0,2.403625,0,0,0,0,0,0
0,0,0,-0.49277,0,0,0,0,-8.668044,0,0,0,0,0,-11.922783,0,0,3.198014,0,0,3
8.294664,-3.516267,0,0,0,0,7.998263,-1.349687,0,0,8.194217,0,0,0,0,4.738443,0,0,0,0,3
0,0,0,0,0,1.774112,0,0,0,0,0,0,0,0,4.114398,0,0,0,0,7.575225,4
0,0,0,-7.484741,0,1.332065,-5.678187,0,0,8.741681,-8.368577,0,0,0,-6.359367,0,-3.345472,0,0,0,0
0,0,-9.575844,-7.919806,0,0,0,0,0,0,-14.185708,0,0,0,0,0,-5.961901,0,0,6.902487,0
0,-2.733329,0,2.483081,-7.679314,0,0,8.042911,0,0,0,-3.557765,0,0,1.793381,0,0,0,-8.798801,7.611322,1
0,0,0,-7.288824,0,0,-6.91264,-6.814678,0,0,0,0,0,0,0,0,0,0,3.417531,7.130672,0
